Date,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2003-05-05,28.465007781982422,28.87656498789116,27.243865261242245,27.243865261242245,50768960
2003-05-06,28.8070011138916,29.659095838570387,27.953939351434336,28.490121702913378,88804352
2003-05-07,29.209856033325195,29.349939682236464,28.664012849636467,28.789605086591397,55778368
2003-05-08,28.749034881591797,29.598230834647893,28.57078859490996,28.88428808467605,52410880
2003-05-09,28.269840240478516,28.69202281814238,28.080003725794565,28.499771068622106,41512768
2003-05-12,26.879636764526367,28.64517374203035,26.617824318528676,28.57706363587843,72951360
2003-05-13,27.771352767944336,27.967468059791912,27.147254792605747,27.147254792605747,42925440
2003-05-14,27.682466506958008,28.007075151370557,27.36945288162566,27.72690779042204,38633408
2003-05-15,27.85828399658203,27.955858063038352,27.38876142864001,27.823503673539058,36534016
2003-05-16,28.92534065246582,29.02919576742481,28.087735187242902,28.397368815660215,60834304
2003-05-19,26.961275100708008,29.436891599698036,26.810079936421843,29.234011808561295,97496320
2003-05-20,27.569429397583008,27.784868873438615,26.339107504537626,26.934705987185975,83440448
2003-05-21,26.937602996826172,28.238931313298004,26.763706054082633,27.81384989770269,82427008
2003-05-22,25.994701385498047,26.857424150994994,25.794236798759503,26.857424150994994,67289216
2003-05-23,25.234371185302734,26.413005674049643,25.11843992411451,26.202880263145993,84907968
2003-05-26,25.43580436706543,25.675877287713796,24.83827434229542,25.296201910639283,51406784
2003-05-27,25.239215850830078,26.016921832070963,24.983200838371896,25.359977649159408,58359424
2003-05-28,26.678953170776367,26.813018738829,25.612260863981856,25.76284122284122,67304960
2003-05-29,26.90627098083496,27.34440964241078,26.388468588253136,26.678941886344884,68530560
2003-05-30,25.979473114013672,27.09473930071403,25.851723678433267,26.997590719499563,48566848
2003-06-02,27.30702018737793,27.444484532869847,26.328731708542218,26.715869899253832,44774080
2003-06-03,26.47978401184082,27.667911441719518,26.230112672978475,27.667911441719518,48931648
2003-06-04,26.851390838623047,27.10446345383181,26.667294688447427,26.764443302977288,34656832
2003-06-05,27.782554626464844,28.16337663016879,27.46487683534169,27.46487683534169,51236992
2003-06-06,28.648643493652344,28.998378546077237,27.978317976504627,27.998233919126235,58527936
2003-06-09,28.839059829711914,29.1348769623906,27.978808153279402,28.192535160005843,40497024
2003-06-10,27.93120574951172,28.784171334563254,27.794227581918225,28.65885053011491,51281472
2003-06-11,28.550533294677734,28.892009866745916,28.119678062977826,28.27317341154449,67313600
2003-06-12,28.8521728515625,28.998868242646143,28.633588417572703,28.77785509272313,38948288
2003-06-13,28.86431121826172,29.02800759131393,28.465031814026965,28.94057383350877,50022016
2003-06-16,28.338735580444336,28.649124913130493,28.108007633110716,28.55877623202667,34414400
2003-06-17,30.044187545776367,30.116076586329832,29.00129600946488,29.00129600946488,71782848
2003-06-18,29.76342010498047,30.114613764222288,29.509863648002078,30.05778087687262,47006144
2003-06-19,29.56427574157715,29.727485942679902,29.34860621988104,29.387465678629642,23553536
2003-06-20,29.672107696533203,30.116076478650225,28.464549704014566,28.464549704014566,54427072
2003-06-23,30.06409454345703,30.497864523146433,29.678901242011676,29.876597246194862,60149312
2003-06-24,30.547405242919922,30.723245159983193,29.397166752287475,29.397166752287475,73830848
2003-06-25,30.512449264526367,30.832067382669894,30.320094458135962,30.612510479209273,43754368
2003-06-26,31.466447830200195,31.699118373295487,30.509533624805098,30.509533624805098,66023040
2003-06-27,32.3538932800293,32.53507690203688,31.778287634628974,32.01290300431085,45468864
2003-06-30,31.80644989013672,32.44860067773296,31.651012138688284,32.39614138533586,46577472
2003-07-01,32.08916091918945,32.49621508124988,31.799173696472696,31.828318283989514,52464576
2003-07-02,30.7917423248291,32.5447887552102,30.601816292212572,32.535073892895205,54311424
2003-07-03,30.296764373779297,32.05903908892007,27.842789705710587,32.05903908892007,114863424
2003-07-04,30.077699661254883,30.34631465301612,29.447689897347473,30.161732270770667,44229056
2003-07-07,30.069427490234375,30.30064158101723,29.387444944718542,30.023768132777736,47715840
2003-07-08,31.479063034057617,31.64810065847868,29.927600282546845,30.49494718849976,84823040
2003-07-09,31.586423873901367,32.049338599267365,31.204145371581323,31.42758725936039,51177536
2003-07-10,35.23386001586914,35.8866982315927,34.00201510843922,34.00201510843922,130798400
2003-07-11,34.147247314453125,34.8472034647625,33.92914917777615,34.769484583324505,71093952
2003-07-14,33.878150939941406,34.82486372362216,33.61487724322176,34.73063004094646,41390464
2003-07-15,33.09901809692383,33.759142436540316,32.65747813279573,33.51627090821988,43521536
2003-07-16,33.47498321533203,33.78537255849657,33.14856292799938,33.63624848931085,36879232
2003-07-17,33.64644241333008,34.63347305702397,33.41911565670757,34.63347305702397,46267968
2003-07-18,32.92707061767578,33.36084068861007,32.54479216856253,32.69051511857102,41344768
2003-07-21,31.972087860107422,33.22481848019987,31.73115887747159,33.030521296105135,53580032
2003-07-22,32.432586669921875,32.72937623420476,31.195397812796877,31.738460123819216,60285696
2003-07-23,33.3360595703125,33.516270717660106,32.70119245017557,32.88480474761724,44868352
2003-07-24,33.62071228027344,33.90292952606649,32.92026970606831,33.61342613299028,51708032
2003-07-25,34.16425704956055,34.33912457747892,32.81000614317642,32.81000614317642,37355200
2003-07-28,34.259944915771484,34.915211842293004,34.021444594243206,34.39060932713334,32978816
2003-07-29,34.83361053466797,35.04830756425018,33.71154158903082,33.992302527120266,48537280
2003-07-30,34.650482177734375,35.022075629279435,34.411981854083585,34.74471585971544,37567744
2003-07-31,34.994876861572266,35.389301223714085,34.59656750318762,34.87635601465535,59536064
2003-08-01,36.68962478637695,37.353636410955595,35.27174145470701,35.45923872561455,59051328
2003-08-04,36.35737991333008,36.981559712635075,36.187856068655485,36.19271349900027,39481472
2003-08-05,36.209716796875,36.894128301412465,35.89252752400283,36.453558392540394,42462272
2003-08-06,34.05398178100586,35.562216110357944,33.85920074285754,35.562216110357944,70185792
2003-08-07,34.0831298828125,34.43626601558141,33.80771500690909,33.89514875261661,43469888
2003-08-08,34.56208419799805,35.36210417945649,34.15746107004643,34.390617800899996,33572352
2003-08-11,33.82520294189453,34.29394497735281,33.69939596839422,34.29345875995244,37693440
2003-08-12,33.11408615112305,34.36827366181205,32.99362041527668,34.36827366181205,46977920
2003-08-13,33.6401481628418,34.050601201576924,32.981966071142274,33.431764786765676,48048832
2003-08-14,33.192283630371094,33.67997161969933,33.079106432264076,33.67851296726553,25253504
2003-08-15,33.192283630371094,33.192283630371094,33.192283630371094,33.192283630371094,0
2003-08-18,33.90340805053711,34.326488342677195,33.17527733315939,33.399691567275944,37098304
2003-08-19,33.925750732421875,34.72091305023837,33.76011187879467,34.20602541966685,26576512
2003-08-20,35.7220344543457,35.93236027183168,34.25654654573392,34.329408012086,55284032
2003-08-21,36.08537292480469,36.37924753486127,35.84493006203112,35.87018965491837,24144832
2003-08-22,35.37910842895508,36.46960198868603,35.11923579890783,36.29813320410234,31926912
2003-08-25,34.59316635131836,36.43073149943278,29.319452710743505,35.82549513909706,70433920
2003-08-26,36.11256790161133,36.51816335790087,34.63348027957345,34.63348027957345,39059328
2003-08-27,37.45905685424805,37.63343817728935,36.21701062432908,36.5764605688302,42242112
2003-08-28,37.87630844116211,38.26684546045943,37.325960027648534,37.900109381217916,53888192
2003-08-29,38.139095306396484,38.66515418153114,37.11417490290743,38.32853276036758,42512384
2003-09-01,37.588260650634766,38.85945140338508,37.314788210100524,38.85945140338508,24554304
2003-09-02,37.80878829956055,38.25712825201941,37.31478659624341,37.88796347965356,37691968
2003-09-03,37.048606872558594,38.545666015054415,36.91648377139639,38.31542420904931,41538368
2003-09-04,40.89616775512695,41.28816338444687,37.40221859532246,37.40221859532246,124075904
2003-09-05,40.78056335449219,41.33673922300381,40.14181115615787,41.268735186679244,65351936
2003-09-08,41.31050109863281,42.40536781925796,41.04528729355438,41.385307424980276,47580736
2003-09-09,43.50509262084961,43.95974622023504,41.8253893516221,42.208158671589636,90476544
2003-09-10,41.805973052978516,42.79397663573744,41.32848842810968,42.79397663573744,53212544
2003-09-11,41.04092788696289,41.93906898468315,40.70625365956291,40.80242986696067,45146752
2003-09-12,40.431793212890625,42.50251478447331,40.220494996533525,42.50251478447331,53664192
2003-09-15,39.239776611328125,40.91899114489665,38.95658938533608,40.26809551177507,48679872
2003-09-16,40.88984298706055,41.21043334547656,38.99544541460229,39.16302673831975,52140800
2003-09-17,42.0473747253418,42.71138642399155,41.728240592494764,41.728240592494764,70697728
2003-09-18,41.202178955078125,42.256729890439544,40.91899172507088,41.43387932275102,50755584
2003-09-19,41.966739654541016,42.356790341653884,41.09385851954035,41.96819593484972,41664000
2003-09-22,42.48210906982422,42.696808418095,41.717063867793506,42.47336664480349,52579648
2003-09-23,41.92642593383789,42.21058560737053,41.15214964390668,42.055631682830985,49601280
2003-09-24,43.804805755615234,44.12491242282772,41.96821260823773,42.01678692838615,68738432
2003-09-25,43.78975296020508,44.105486065298074,41.91964149157735,41.91964149157735,60743104
2003-09-26,44.21767807006836,44.4425809193788,43.14370197749731,43.61973021368226,50340608
2003-09-29,43.468666076660156,44.46492327511051,43.25542295880042,44.39691924126175,50245056
2003-09-30,43.989376068115234,44.37457411577036,43.64012964849787,44.180276888639256,43588480
2003-10-01,44.43480682373047,44.8729480532882,43.54346822578953,43.707164600940374,46230336
2003-10-02,44.43480682373047,44.43480682373047,44.43480682373047,44.43480682373047,0
2003-10-03,44.29831314086914,45.15467725234895,44.15356265002931,44.9992394649054,38165440
2003-10-06,44.38963317871094,44.831175553897815,36.04213800799203,44.50475524208958,33592384
2003-10-07,43.46234893798828,44.717511041049875,43.16604563867218,44.571788106959985,29565120
2003-10-08,42.64194107055664,43.89175742888365,42.11927851885517,43.71688986940603,51334656
2003-10-09,43.20295715332031,43.814020931115024,42.41653729704543,42.98825778718049,51190784
2003-10-10,44.97544479370117,46.04845337365016,43.47401452470137,45.65985883041261,82874432
2003-10-13,46.12421798706055,46.43412586683407,45.174106420426135,45.66956436181145,53112512
2003-10-14,45.87503433227539,46.87420883089021,45.67102223166426,46.345232701157386,38866560
2003-10-15,46.004241943359375,46.194165584765095,45.294084632024926,45.87503144162976,33385344
2003-10-16,45.124290466308594,46.423747058202025,44.68919059800892,46.423747058202025,31405952
2003-10-17,46.14262771606445,46.28733750178009,44.82563210698703,45.41031426490425,43538688
2003-10-20,45.04829025268555,46.53094550170044,44.64047357974653,46.1411574765553,29526016
2003-10-21,44.35691452026367,46.774576389001375,44.05580413639067,46.774576389001375,31924608
2003-10-22,43.975399017333984,44.81344329532207,43.70498356716923,44.81344329532207,37824192
2003-10-23,43.05305480957031,44.435826620539245,42.691525531706674,43.85114469132162,31692032
2003-10-24,44.38175964355469,50.67245007619394,43.05306858271421,50.67245007619394,33502976
2003-10-27,43.33077621459961,44.520604823228574,43.26646025448253,44.50403693293282,22341824
2003-10-28,43.530548095703125,44.19221224023818,43.266465787576074,43.750289166204986,35969600
2003-10-29,44.53619384765625,44.627797820482996,43.860888141890136,43.860888141890136,26779456
2003-10-30,44.98738098144531,45.54672578506974,44.28965954068078,44.92306501265971,32636544
2003-10-31,46.177215576171875,46.33361612072274,44.14349461630454,44.82562367218562,36349120
2003-11-03,48.52129364013672,48.840432539913685,46.33604483784708,46.33604483784708,47987264
2003-11-04,48.98125076293945,49.887017801611236,48.63579923378354,49.02802342115276,39572480
2003-11-05,48.66064453125,49.11328774718167,48.09253042743618,49.11328774718167,30089216
2003-11-06,49.458251953125,50.16279665398333,48.53006923074292,48.53006923074292,42925056
2003-11-07,48.550045013427734,49.99030973368229,48.11932738107664,49.405627748493025,26511744
2003-11-10,48.10325622558594,48.72350549895669,47.136579973224705,48.23627044396712,16134784
2003-11-11,47.97608184814453,48.525686760345096,47.39139982082863,47.65158522624602,26501632
2003-11-12,47.44012451171875,48.23626846212312,47.06836513166685,48.041374448134746,32659520
2003-11-13,46.25955581665039,48.126156124533814,45.810324154589445,47.848432149539136,36438080
2003-11-14,45.078006744384766,46.45298486497903,44.643882262973776,46.238601465140654,30748096
2003-11-17,45.059017181396484,45.556482320370705,44.72818264181851,45.049757811138775,28108864
2003-11-18,44.951812744140625,46.141151395866466,44.64046769682456,45.11600712157105,38117888
2003-11-19,45.42786407470703,45.88781605608552,44.48457852963058,44.65023851539262,45068736
2003-11-20,45.038543701171875,46.16064498081411,44.730610222331,45.81178661590759,24759616
2003-11-21,45.521888732910156,45.692906344758036,44.77787980528802,44.82562789206376,25343552
2003-11-24,45.0794677734375,45.55647274425674,43.26646823197859,45.290444336092115,21499136
2003-11-25,46.12312316894531,46.253215858004616,45.68315094118311,45.7026403400488,23171392
2003-11-26,46.12312316894531,46.12312316894531,46.12312316894531,46.12312316894531,0
2003-11-27,48.025291442871094,48.33371023497758,46.57966429903081,46.57966429903081,44810880
2003-11-28,48.001914978027344,48.333720165823024,47.508832123091764,47.5541440341162,19407168
2003-12-01,50.31481170654297,50.62372062497553,48.33371593837895,48.33371593837895,35861120
2003-12-02,50.069244384765625,51.062228370336534,49.469945330419115,50.68218506758021,25256512
2003-12-03,49.64290237426758,50.17544915939375,49.3568945411399,50.03902338968477,27386560
2003-12-04,49.32523727416992,49.68822736425,45.80009190272112,45.80009190272112,27833408
2003-12-05,47.85184097290039,49.42366414444321,47.67107866739699,48.950070710548225,23658048
2003-12-08,47.803104400634766,48.090087678186514,47.42744817218516,47.74902322656816,19881472
2003-12-09,48.52324295043945,48.81119690032319,48.05257113761434,48.05257113761434,19140608
2003-12-10,48.39899444580078,49.113278920490195,48.05451841285277,48.2362560826243,26606144
2003-12-11,48.507171630859375,49.10354924634123,48.15831323187504,49.10354924634123,20852800
2003-12-12,49.03630447387695,49.207812140793955,48.47988116753929,48.723498660843504,22952896
2003-12-15,50.07996368408203,50.263162139140576,49.210734548790214,49.210734548790214,18615168
2003-12-16,50.95357894897461,51.10608256252693,48.72740018206336,48.72740018206336,40511296
2003-12-17,49.911376953125,50.652949559523,49.69796897913954,50.08775697113279,28048256
2003-12-18,49.979103088378906,51.62741806067469,49.75838659586584,51.62741806067469,26063424
2003-12-19,51.26491165161133,51.87785703785646,50.36255631215262,50.569631170166815,37655744
2003-12-22,51.87395095825195,52.085412816258504,50.6724315518324,51.305836946230315,22904256
2003-12-23,53.12663650512695,53.3522253281715,51.841797031209566,51.85689941091773,38820544
2003-12-24,52.853782653808594,53.108605561892304,52.09661769510519,53.108605561892304,21936704
2003-12-25,52.853782653808594,52.853782653808594,52.853782653808594,52.853782653808594,0
2003-12-26,52.57558822631836,53.206072342132835,52.37825801296155,52.95953328747258,17095616
2003-12-29,53.581241607666016,53.82973149781705,52.65062260729644,52.86500604193655,19784704
2003-12-30,53.947139739990234,58.32202431966148,53.49839824811053,54.54790424815195,24877824
2003-12-31,54.22633743286133,54.71649397069045,53.8394709150605,53.8394709150605,16057728
2004-01-01,54.92455291748047,55.104339817263586,54.40467210612137,54.55084263837855,11811200
2004-01-02,55.221275329589844,55.64224835878885,54.72624637179653,55.05756623943205,17143168
2004-01-05,57.3641357421875,57.9322499316106,55.34990405576925,56.032033155048104,24806720
2004-01-06,55.39862823486328,58.565656234217826,54.88557065059886,57.98097414202929,24549504
2004-01-07,55.4785270690918,56.490025009891994,54.50454241617706,56.01253471741577,38803008
2004-01-08,56.98798370361328,57.43721534638599,55.75186749880802,55.75186749880802,37550336
2004-01-09,56.71998596191406,59.44265343138666,56.23664802500531,58.46818370300327,48744256
2004-01-12,55.741153717041016,57.48399454393614,55.36939430388967,57.48399454393614,22238464
2004-01-13,56.456912994384766,56.6069804709258,55.399612704989785,56.22693704893128,22870912
2004-01-14,55.598388671875,56.5752948964575,55.34989880926299,56.460794665646084,22004800
2004-01-15,54.19465637207031,56.1197196928625,53.83946020195612,55.556963344145224,34165760
2004-01-16,53.828758239746094,54.17956751053115,53.32642075664793,54.08309591269631,26454976
2004-01-19,53.62120056152344,53.936927968733706,52.48496730616075,53.936927968733706,30427712
2004-01-20,52.724185943603516,54.765215310713856,52.38750845380742,53.83946878855766,23610944
2004-01-21,52.58240509033203,54.08308900136078,51.98797834635312,52.865001411240044,29010368
2004-01-22,50.42103576660156,54.03436913382125,49.24338765359594,52.621387434199235,51104832
2004-01-23,53.21823501586914,53.664054975031604,50.672432516826646,50.91946157697689,36731904
2004-01-26,53.21823501586914,53.21823501586914,53.21823501586914,53.21823501586914,0
2004-01-27,54.19465637207031,54.765206576469396,48.90864267033806,52.62137286707024,28154944
2004-01-28,52.791439056396484,54.12597317334826,52.03670996460278,53.644585834295555,24251072
2004-01-29,51.18989181518555,52.58094793838374,50.677804902330635,52.13415242809329,37042880
2004-01-30,50.79718017578125,52.51224771067835,50.433704698067984,52.51224771067835,25131136
2004-02-02,50.79718017578125,50.79718017578125,50.79718017578125,50.79718017578125,0
2004-02-03,50.6500358581543,51.2571288459768,49.9264917865167,51.062234819946475,37488448
2004-02-04,52.230613708496094,52.513209992968505,50.68559351165078,50.68559351165078,25612352
2004-02-05,53.00581741333008,54.02462403144023,51.64691691317338,52.42649301752317,47011712
2004-02-06,54.166385650634766,54.42413479927481,52.63354665793788,52.73147896322327,37574016
2004-02-09,55.061927795410156,55.64222262725454,54.38076963483427,54.56056120665467,32914240
2004-02-10,53.673336029052734,55.49608072810702,53.49939213782607,55.05756911568124,30173888
2004-02-11,53.3171501159668,54.3072125780827,53.05989099007003,54.08308448023667,24955968
2004-02-12,52.16484069824219,53.73227667025958,51.793081338851955,53.59585086805,59246720
2004-02-13,52.38946533203125,52.90398366035273,51.890534719354996,52.309556877652135,40205760
2004-02-16,52.1926155090332,52.98193624395323,52.0576504564314,52.636484710408524,27349376
2004-02-17,52.601890563964844,52.81627396381798,52.05618736433868,52.23159196421852,23235904
2004-02-18,52.14778137207031,53.20605663703104,51.85154347356083,53.01116265667561,26329984
2004-02-19,49.759368896484375,52.13415462833039,49.52257454601403,52.13415462833039,36728384
2004-02-20,49.358375549316406,51.01059260038054,48.86967970390836,49.68823465807153,52873792
2004-02-23,49.53132629394531,50.32162228179868,49.30817365335037,49.464088826957806,31885440
2004-02-24,49.15079116821289,49.83438071465289,48.00237766921786,49.30719165260724,41712448
2004-02-25,48.405338287353516,55.25245104402694,48.0511174776185,55.25245104402694,28607872
2004-02-26,47.60383987426758,49.210740119816364,47.12634952459015,48.72350506912511,41546176
2004-02-27,49.332061767578125,49.63950517018975,47.360705968843696,47.65158623522338,37689664
2004-03-01,51.83546829223633,51.93924839039119,49.67847810398017,49.67847810398017,40953024
2004-03-02,51.83546829223633,51.83546829223633,51.83546829223633,51.83546829223633,0
2004-03-03,50.52626419067383,51.77358565960464,50.18519972651306,51.646904572916355,29994368
2004-03-04,51.50075149536133,52.37582385591817,50.31481932587675,50.81862233648236,45102144
2004-03-05,51.14701843261719,51.92318298226516,50.91850327128866,51.637175031732184,22380416
2004-03-08,49.8007698059082,51.14992529207853,49.69796513423519,51.14992529207853,24954240
2004-03-09,48.576351165771484,56.762874096545225,47.45668615453653,56.762874096545225,50456320
2004-03-10,47.77095031738281,48.28498318580893,47.26325055162882,48.216770293316365,38215872
2004-03-11,47.31636428833008,47.93417729080313,46.82328153736715,47.63988545987687,28511424
2004-03-12,49.08405303955078,49.93184192468894,46.53094168430712,47.602858665516294,51212992
2004-03-15,48.143211364746094,50.51653145934757,47.7490362945222,50.21005870068504,30844672
2004-03-16,48.16222381591797,48.52862563580347,47.12100124798439,47.752460918380145,30103616
2004-03-17,49.141056060791016,49.88993712686876,48.47987728527961,48.47987728527961,34600128
2004-03-18,48.11152648925781,49.697961473827625,47.94391577475135,49.687241354035905,24171648
2004-03-19,50.56721115112305,50.93555899533046,48.041382408069474,48.0608718126975,44321792
2004-03-22,49.460201263427734,50.672441016105225,49.02899827978107,50.672441016105225,18716864
2004-03-23,50.376220703125,51.001827819611336,48.88235478573059,49.210753200449474,24403456
2004-03-24,49.18637466430664,50.47754745143307,48.65870009576473,50.042447535553045,28319680
2004-03-25,50.35087203979492,54.5703277381172,49.11329496430548,49.21074197812355,29444160
2004-03-26,51.73948287963867,52.134143216134646,50.964779256146585,51.016914350993545,27476544
2004-03-29,50.79912567138672,51.8807874687249,50.25342242227917,51.64593922596017,19412864
