Date,Close,High,Low,Open,Volume
,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
2003-01-01,18.272457122802734,18.480690065701975,18.21389194893304,18.40911101554251,900300
2003-01-02,18.08374786376953,18.45466384812256,18.03168962371468,18.350546002729885,1764713
2003-01-03,17.797428131103516,18.207387126392224,17.73886295042885,18.207387126392224,1132725
2003-01-06,17.335411071777344,17.947096101531404,17.244308465097788,17.947096101531404,2542210
2003-01-07,17.263832092285156,17.634746758450934,17.133686475623204,17.530631630404528,2473146
2003-01-08,17.322397232055664,17.51110801951571,17.146698957276627,17.426512351617205,3183895
2003-01-09,17.439523696899414,17.686799610494333,17.34191417285388,17.354930778474635,6647888
2003-01-10,18.070730209350586,18.272454823437496,17.452538396589638,17.634740833415655,6306778
2003-01-13,18.4221248626709,18.649879984927132,18.2334140997879,18.344037509207293,4698743
2003-01-14,18.29197883605957,18.50672007691048,17.98613636765483,18.480689594429005,3988171
2003-01-15,18.493701934814453,18.597818387277687,18.090249998878118,18.090249998878118,2662077
2003-01-16,18.77351951599121,19.05983982544698,18.513228325576875,18.58480874426155,5400004
2003-01-17,18.812564849853516,19.196493351602566,18.695433125469584,18.780027425407255,4759150
2003-01-20,18.701940536499023,19.189986897403838,18.610839295484848,18.79304314279623,2125343
2003-01-21,19.48281478881836,19.573916026352208,18.819071544899376,18.819071544899376,6415101
2003-01-22,19.515350341796875,20.022918852261032,19.150942670539564,19.65200287719763,8055201
2003-01-23,18.701940536499023,19.606454199398602,18.50021450708352,19.606454199398602,4237282
2003-01-24,19.24204444885254,19.573914682748626,18.793041134846856,18.793041134846856,8504309
2003-01-27,19.059839248657227,19.261565256444424,18.747489829612356,19.13141966517573,2693878
2003-01-28,19.359176635742188,19.547887419741272,18.871130280663227,19.131421488000935,4638232
2003-01-29,19.437259674072266,19.651999531035656,19.27457804699592,19.606449603846528,3065832
2003-01-30,19.515350341796875,20.29622528834549,19.261566086564795,19.40472692577164,8952740
2003-01-31,19.50884246826172,19.977366594565883,19.391710754044237,19.521856344684284,10383917
2003-02-03,19.2030029296875,19.612961944305546,19.00778383119011,19.612961944305546,2738719
2003-02-04,19.235538482666016,19.78215003261691,19.144437240315728,19.456786697430523,4287519
2003-02-05,18.786531448364258,19.26156244585928,18.714951042290537,19.033807353051632,4859585
2003-02-06,19.150938034057617,19.515345617091096,18.81255956409796,18.936196827236643,4950247
2003-02-07,18.695432662963867,19.131420759984437,18.675910481835672,19.131420759984437,4639624
2003-02-10,18.4221248626709,18.74748951807736,18.14881980818971,18.740982579942774,3769375
2003-02-11,18.695432662963867,18.806056080552036,18.48069140111964,18.545764883119304,1546413
2003-02-12,18.968738555908203,19.098884150871562,18.740983423401595,18.74749036182903,4489534
2003-02-13,18.968738555908203,18.968738555908203,18.968738555908203,18.968738555908203,0
2003-02-14,19.209505081176758,19.333143721724248,17.569669431412215,18.77351705310893,6719603
2003-02-17,19.12491798400879,19.619471366773137,19.07285973319149,19.391716178126636,1602694
2003-02-18,19.24204444885254,19.39171085490488,19.053332317480777,19.32663874188784,3832460
2003-02-19,19.515350341796875,19.586930761400296,19.16395654758585,19.261566086564795,3501080
2003-02-20,19.44376564025879,19.912289685839138,19.313620072042028,19.840710647281902,5362995
2003-02-21,19.489322662353516,19.52185872265605,19.001276296683344,19.391713116162872,2539014
2003-02-24,19.476308822631836,19.521860129507886,19.359178450988445,19.521860129507886,1427151
2003-02-25,19.3721923828125,19.456786686077635,19.261567592853268,19.313625835675357,1335752
2003-02-26,19.39171028137207,19.55439192438605,19.131419106436567,19.36568116387852,3109232
