Date,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2003-01-01,39.742889404296875,40.32028563396094,39.02723942325352,39.02723942325352,6027072
2003-01-02,37.929351806640625,40.93832701078092,37.67724798236598,40.027503573202814,5325328
2003-01-03,38.39291000366211,39.71848500113208,38.05948241774459,39.035366582302146,4198040
2003-01-06,37.254371643066406,39.157344918443584,37.00226778378366,38.986564724619704,4121520
2003-01-07,36.82335662841797,38.059477399940015,36.47366584160918,37.734182721308045,2650800
2003-01-08,38.140811920166016,38.482372422619704,37.034809201813566,37.31130926095114,2648456
2003-01-09,38.51490020751953,39.13296074992051,38.026958065908566,38.38478180672953,2630400
2003-01-10,36.15650177001953,39.03535899990205,35.95319260856171,39.03535899990205,1702816
2003-01-13,36.522457122802734,36.920942570485174,35.29446932949464,36.579382197156676,2421496
2003-01-14,37.010414123535156,38.14081298867269,36.75831017245214,36.90469183086049,2239360
2003-01-15,37.75046157836914,38.14081433577987,37.0998719948164,37.311311624029194,2759760
2003-01-16,38.287193298339844,39.16549066325684,37.42516414638723,38.03509183793982,2842656
2003-01-17,37.4251594543457,38.384777909358945,37.26251209032299,37.81551213527947,1284144
2003-01-20,36.22968673706055,37.39261396059152,35.961319679876745,37.246232380636876,928872
2003-01-21,35.286354064941406,36.79897542979744,35.131839526348045,36.27850422947129,1147240
2003-01-22,35.44086837768555,36.270371131714796,35.18063402008206,35.587252530527294,1081352
2003-01-23,34.13969039916992,35.4408696804235,33.68427963617319,34.96919318369009,1001872
2003-01-24,32.91982650756836,34.790271251902965,32.45628299479266,34.23727118977697,1436848
2003-01-27,30.626493453979492,32.51320103716837,30.106022482127436,31.228288092739724,916832
2003-01-28,32.765296936035156,33.017400738526916,30.08974944151468,31.317737009677185,2043224
2003-01-29,31.838233947753906,33.342722652820186,31.586129938652515,32.87104610557458,1370440
2003-01-30,32.32616424560547,33.24512087797992,31.73250234777799,31.73250234777799,1203464
2003-01-31,31.545469284057617,32.60267760358697,31.342159991840433,31.716249585880625,1083040
2003-02-03,33.9526481628418,34.139691698922036,31.634922479869367,31.756908042131073,1566808
2003-02-04,32.88729476928711,34.790268331324775,32.537603947857725,33.99329728249415,1311144
2003-02-05,32.27737045288086,32.854769119409085,31.77316508913941,32.36682700377429,845080
2003-02-06,32.927955627441406,33.11500156968302,31.96020438788363,32.32616092667619,946624
2003-02-07,32.610801696777344,33.77372954261984,32.244845069257394,32.61893456263823,1023440
2003-02-10,31.529207229614258,32.675869695913406,31.4234849045563,32.20419311274092,449688
2003-02-11,31.24457359313965,32.3587070458219,31.065660419989218,31.55360273025083,701960
2003-02-12,30.829811096191406,31.716238812804246,30.593972893687376,31.569857164850582,459064
2003-02-13,30.829811096191406,30.829811096191406,30.829811096191406,30.829811096191406,0
2003-02-14,29.268383026123047,31.130694234861114,28.991883094652064,29.69126702611467,790336
2003-02-17,31.130714416503906,31.228303858783647,29.788873235071794,30.089771947265493,795272
2003-02-18,30.94366455078125,31.87888700106767,30.789150033616085,31.618650196093217,819688
2003-02-19,30.95993423461914,31.529200146605714,30.846079066779893,31.39094886097372,455960
2003-02-20,30.862356185913086,31.057532645668868,29.813280543147858,30.18737020539838,542944
2003-02-21,30.325611114501953,31.195775808580574,30.203625548891083,30.903009954753948,494544
2003-02-24,30.512659072875977,31.05752647808275,30.252422190345417,31.05752647808275,326488
2003-02-25,29.796987533569336,30.577695139884035,29.52862045724291,29.52862045724291,264440
2003-02-26,29.276527404785156,30.545177422019574,29.04882207324651,30.106030007308192,422312
2003-02-27,29.72381019592285,30.219885226332888,29.081353508842,29.11388249012416,280480
2003-02-28,31.260828018188477,31.55359381801504,29.95964889167239,30.829813425250915,694688
2003-03-03,30.919273376464844,31.870759227966726,30.10603633323118,30.10603633323118,500896
2003-03-04,30.14667510986328,30.57768942013969,29.927100283540977,30.57768942013969,255760
2003-03-05,30.268678665161133,30.577707697038026,29.23586680075843,29.81326550097249,471552
2003-03-06,29.44729995727539,30.512640478319415,29.2765197623017,30.512640478319415,265080
2003-03-07,28.625946044921875,29.91085967580809,28.503960479389537,29.91085967580809,518664
2003-03-10,26.6904239654541,28.78857322470365,26.267539976212653,28.5202061619395,346400
2003-03-11,27.3328914642334,28.268113856766988,25.747079581241657,26.023579618325982,497168
2003-03-12,26.92627716064453,28.08920506040098,26.804291612482565,28.08920506040098,481872
2003-03-13,27.275964736938477,27.796435849084666,26.67416993596313,27.46301071032675,390112
2003-03-14,27.275964736938477,27.275964736938473,27.275964736938473,27.275964736938473,0
2003-03-17,27.19464111328125,27.975349024272518,26.202493596269086,26.527788352365278,373856
2003-03-18,27.19464111328125,27.19464111328125,27.19464111328125,27.19464111328125,0
2003-03-19,27.137714385986328,28.13799470803083,26.877477604058353,27.89402365564906,374256
2003-03-20,27.796438217163086,27.97535134055029,26.67417220843167,27.24343807873357,537616
2003-03-21,27.796438217163086,27.796438217163086,27.796438217163086,27.796438217163086,0
2003-03-24,27.056396484375,28.46329552773944,26.8368214975829,28.21932442321596,328920
2003-03-25,26.666025161743164,27.63377613025468,26.104892455782785,27.63377613025468,351496
2003-03-26,26.54405975341797,27.48741533218487,26.104912194175572,27.48741533218487,260264
2003-03-27,26.291942596435547,26.67416485382995,26.023575467151172,26.332604433102972,241056
2003-03-28,26.137426376342773,26.999457752761085,26.023573737601048,26.999457752761085,218000
2003-03-31,24.974502563476562,25.83653406573542,21.127891019772925,21.127891019772925,230712
2003-04-02,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-03,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-04,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-07,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-08,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-09,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-10,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-11,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-14,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
2003-04-15,24.974502563476562,24.974502563476562,24.974502563476562,24.974502563476562,0
