date,open,high,low,close,volume
2022-06-14,2853.606507263308,2897.3497923832656,2839.9198869193006,2871.989501953125,2611493
2022-06-15,2879.101425225986,2892.966912903787,2863.4468423639523,2868.18798828125,1404536
2022-06-16,2898.333363378222,2902.672005308084,2802.661569645779,2810.667724609375,2032028
2022-06-17,2765.9411536425396,2789.870301721433,2704.9778226240087,2763.16796875,5240434
2022-06-20,2767.7305951575063,2807.761604896775,2745.366902565736,2784.190185546875,1502769
2022-06-21,2799.9342915520783,2896.321805901834,2795.81928478779,2873.242431640625,2964461
2022-06-22,2862.462908590004,2907.771877636186,2847.345140817848,2883.082275390625,3336315
2022-06-23,2883.0819135631095,2968.108699833873,2883.0819135631095,2959.87890625,3692578
2022-06-24,2986.8946108169766,2992.2618967303943,2931.879930204445,2945.8349609375,2132118
2022-06-27,2996.73455740737,3008.2741344642945,2957.821735542528,2965.156982421875,2037686
2022-06-28,2958.2690452354923,2978.8436409537917,2927.4966937802037,2968.2431640625,1400046
2022-06-29,2926.0653540821827,2981.527308210307,2926.0653540821827,2943.509033203125,2133994
2022-06-30,2926.959611694538,2961.757424365387,2911.75230319857,2922.576416015625,2719603
2022-07-01,2916.2249914387658,2981.526962105953,2909.1133821479257,2965.5146484375,1502879
2022-07-04,2962.7416439730086,2968.0641585009434,2884.9607740218207,2893.90625,2622535
2022-07-05,2911.7519998724756,2926.959306784252,2868.7689504809973,2877.133056640625,2170627
2022-07-06,2879.101120190488,2923.8284950575144,2864.564723358704,2916.895751953125,2182144
2022-07-07,2926.0647274670873,2969.3607369629294,2920.7422137849794,2941.137939453125,1989921
2022-07-08,2952.0070042630127,2956.47974214826,2907.279625410543,2921.100341796875,2136916
2022-07-11,2868.053471913843,2884.9157801887623,2778.464624268619,2785.442138671875,6974600
2022-07-12,2786.4259354986384,2805.4798410310173,2755.429951813746,2759.41064453125,3734815
2022-07-13,2776.675874125874,2782.043159965035,2714.9520869755243,2718.306640625,3863530
2022-07-14,2740.953003855773,2741.8499125612234,2661.1281290707066,2689.60498046875,4764908
2022-07-15,2707.364223712299,2716.6470988263773,2648.5718054355975,2685.88330078125,4574806
2022-07-18,2711.3556094087903,2759.7438008534455,2703.5525457596186,2747.680419921875,3202795
2022-07-19,2717.678453631059,2761.537204754879,2717.678453631059,2757.32177734375,1865074
2022-07-20,2787.4135458013584,2844.950164613829,2778.668683955497,2838.537353515625,3402251
2022-07-21,2840.5100868503773,2855.757536006189,2819.926074284405,2849.748291015625,2420640
2022-07-22,2856.6546240126586,2867.417529974402,2819.4329075616306,2844.097900390625,2075886
2022-07-25,2838.716542307275,2857.9551935626573,2824.4557790199847,2840.2861328125,1797504
2022-07-26,2838.447418714807,2842.214392123494,2777.278278402279,2794.67822265625,2639367
2022-07-27,2793.871103155603,2864.8166816784224,2789.386558848772,2860.10791015625,1389808
2022-07-28,2884.4588936225273,2927.5105189004753,2871.5881638933847,2924.371337890625,2106333
2022-07-29,2950.8300463555915,2975.3157011729186,2937.376413925399,2961.503173828125,2430257
2022-08-01,2984.0154394446076,2984.0154394446076,2933.7885489700366,2958.72265625,1306913
2022-08-02,2950.8301003625766,2971.369225326498,2934.371735466329,2952.444580078125,1269114
2022-08-03,2941.860735373933,3003.7474398680797,2939.2148983239913,2995.226806640625,2895824
2022-08-04,3004.6443298312643,3038.6370840635946,2966.3912590118593,3009.083984375,2150567
2022-08-05,3014.689879862934,3028.861083003313,3009.1290889772326,3018.14306640625,1106933
2022-08-08,3018.098229912615,3030.56517513093,2992.087873696429,3026.573974609375,1068836
2022-08-10,3036.0364904074586,3036.0364904074586,2991.1910474176884,3008.45654296875,1878359
2022-08-11,3049.4899618791087,3075.231200998242,3027.1121308061656,3069.67041015625,1449248
2022-08-12,3066.531632271564,3066.531632271564,3032.673320157422,3050.880615234375,1472354
2022-08-16,3059.355857327806,3062.809043729428,3038.2785009375384,3042.9423828125,839942
2022-08-17,3036.1260219106084,3065.58934417508,3023.569298894891,3050.4765625,1622326
2022-08-18,3040.520803488909,3042.314621072089,3015.407357324399,3032.6728515625,1430659
2022-08-19,3037.830120380455,3068.7734741310087,3023.7038067117237,3036.708984375,1398410
2022-08-22,3018.0979945979097,3035.229039600273,3002.3123127432127,3008.725341796875,1536532
2022-08-23,2977.6926587789303,2997.3797653396714,2932.8921030180345,2945.987060546875,1849256
2022-08-24,2952.6238177327377,2966.974358766676,2915.132985487199,2919.752197265625,1691923
2022-08-25,2938.2735062355546,2940.2017727488737,2883.337837048458,2886.43212890625,1946930
2022-08-26,2900.8724605252028,2921.2322484903357,2885.1765549837287,2890.019775390625,1457962
2022-08-29,2802.8393802473324,2818.714618702688,2763.37540177345,2809.611083984375,2539173
2022-08-30,2829.747060527474,2893.87603511629,2818.1770254281655,2880.1083984375,3431525
2022-09-01,2861.1394429895345,2861.1394429895345,2799.252727764996,2808.849609375,3546935
2022-09-02,2836.9226654285976,2836.9226654285976,2798.6247016941093,2807.683349609375,2052900
2022-09-05,2801.62964915947,2823.424581178521,2791.404974371233,2810.37451171875,2147912
2022-09-06,2812.2575465142127,2817.056096189983,2786.112742544714,2804.6787109375,1936453
2022-09-07,2782.211346585574,2835.936100924758,2782.211346585574,2824.904296875,1291534
2022-09-08,2843.2009685673893,2855.3092376764303,2834.3216588095115,2842.886962890625,1346113
2022-09-09,2865.624064929959,2900.1550591396,2841.8559780064397,2885.93896484375,1561185
2022-09-12,2905.894755438751,2932.7124601440546,2892.530901806751,2908.63037109375,1785928
2022-09-13,2927.017570338624,2927.017570338624,2892.531463812514,2896.43310546875,1972678
2022-09-14,2811.809312583414,2817.5494417731366,2792.794888299078,2798.71435546875,5090269
2022-09-15,2807.32471634043,2814.2757599671518,2780.4174506886047,2784.319091796875,2138023
2022-09-16,2758.8915488003336,2775.349913346331,2690.7264780237324,2698.529541015625,5322221
2022-09-19,2723.015072507459,2728.3965252199246,2679.7841128450286,2716.557373046875,2072220
2022-09-20,2735.5722874417543,2762.4346666011033,2717.63410850771,2726.872314453125,1544295
2022-09-21,2715.839934791707,2727.85842551412,2689.0671186515897,2691.802734375,2253818
2022-09-22,2681.7578848072503,2717.5893552262605,2672.161002391789,2697.364013671875,2017983
2022-09-23,2694.3140576546994,2710.9068705929853,2671.891337467826,2674.626953125,2652374
2022-09-26,2654.715589532401,2713.9115701152955,2624.4449176434205,2685.70361328125,2925489
2022-09-27,2699.1575251901013,2713.1493914587795,2669.200855861596,2706.377685546875,2227447
2022-09-28,2672.7880439651785,2735.5267665048214,2672.7880439651785,2722.700927734375,2739767
2022-09-29,2739.159868244052,2740.819237350906,2681.7576968073727,2688.30517578125,2493902
2022-09-30,2682.520009335048,2708.395699120603,2645.9709725023213,2694.8076171875,2817353
2022-10-03,2686.24176011575,2709.2922716585967,2667.40667598806,2677.227783203125,1763331
2022-10-04,2717.588718557192,2778.6234049291743,2711.355246320495,2772.4794921875,2145875
2022-10-06,2790.2833283499613,2801.943142965374,2773.645626008208,2782.166259765625,1790816
2022-10-07,2778.085328049343,2784.901922759827,2742.8369861368456,2748.935791015625,1939879
2022-10-10,2699.6956750029613,2804.634011871847,2695.2111306923252,2797.05517578125,3064063
2022-10-11,2780.4180141108513,2820.778920767299,2738.57729513244,2753.107177734375,4730645
2022-10-12,2766.8742380689673,2789.296961055594,2746.3800006423335,2781.09033203125,1665247
2022-10-13,2781.089792030079,2789.3861979242265,2737.679496345662,2783.376953125,2054781
2022-10-14,2820.7781407105244,2825.2626846544204,2754.4068903408647,2779.65478515625,2245977
2022-10-17,2763.019215303223,2813.1512922234274,2761.9401831157984,2798.17919921875,1517005
2022-10-18,2832.574312201108,2837.385280197572,2813.2858738876407,2827.808349609375,1793722
2022-10-19,2840.668030854225,2840.668030854225,2798.404213997578,2807.26171875,1194289
2022-10-20,2792.1089031255924,2841.5665487526157,2792.1089031255924,2839.138671875,1587601
2022-10-21,2839.5888102481545,2841.926676749231,2811.8924796841284,2821.244384765625,1021913
2022-10-24,2850.6496123176526,2857.7534427519686,2837.071149113424,2843.095947265625,260949
2022-10-25,2860.0008211883264,2863.372933459811,2833.608334661418,2843.455078125,2069643
2022-10-27,2842.1965071167756,2854.1563112448976,2818.501925922069,2839.22900390625,2438421
2022-10-28,2832.574946714712,2858.2030057564166,2828.078796005641,2844.48974609375,1355739
2022-10-31,2876.637048668789,2876.637048668789,2857.5734147297503,2871.37646484375,1919414
2022-11-01,2890.575300348696,2933.8283581273604,2880.6387633413156,2931.220458984375,2991060
2022-11-02,2940.4826817707453,2940.4826817707453,2897.3646386476103,2915.034423828125,1405955
2022-11-03,2902.7593552031317,2902.7593552031317,2873.0397607189666,2883.605712890625,1422652
2022-11-04,2892.823257100407,2895.565952837209,2847.0973182984712,2893.182861328125,1464013
2022-11-07,2903.6139944666893,2916.0234137611046,2873.1301818756806,2907.84033203125,1474498
2022-11-09,2922.317763177847,2922.317763177847,2879.019705987638,2891.96875,1162267
2022-11-10,2850.5592360046676,2900.01688836437,2850.5592360046676,2882.61669921875,1573092
2022-11-11,2940.1225778724047,3004.8671396793848,2927.038737099528,2981.8017578125,3265394
2022-11-14,2989.040690348149,3011.5214416293475,2975.5522395794296,2999.3818359375,1342074
2022-11-15,2986.34325675643,3003.383623783829,2960.265583029861,2996.7744140625,1400708
2022-11-16,3002.439179238099,3028.516851149373,2986.7476584957576,3017.231689453125,1748235
2022-11-17,3003.428170314366,3021.412770136608,2983.420303012122,3011.521240234375,1417986
2022-11-18,3012.4207626399884,3023.8859461395887,2986.3430903663884,3006.53076171875,1164540
2022-11-21,2987.6927857727915,2997.764121609426,2943.180884224032,2952.622802734375,1304194
2022-11-22,2949.4750249207636,2984.4999969339733,2927.2190777052792,2980.903076171875,1149739
2022-11-23,2994.4365914418167,2994.4365914418167,2959.3666133438496,2974.92333984375,1150011
2022-11-24,2982.0717563383823,3051.0426596485013,2974.9229211016186,3039.532470703125,1296591
2022-11-25,3042.0954030126463,3060.394823210972,3010.6223497742653,3048.0751953125,1588981
2022-11-28,3026.808844847581,3072.669584921029,3026.404235166422,3053.111328125,2195437
2022-11-29,3042.094985565065,3083.459564145022,3042.094985565065,3054.9990234375,1576028
2022-11-30,3042.095336523885,3070.7806880330454,3034.9014959409137,3049.109375,3410702
2022-12-01,3079.862779288552,3129.320429758879,3075.3666292457947,3125.40869140625,2180856
2022-12-02,3109.627744491306,3119.3392540899144,3069.072378541606,3092.587158203125,2411749
2022-12-05,3087.0567402668353,3092.586917220595,3063.6767591287817,3080.672119140625,1475065
2022-12-06,3057.426888540139,3064.5307174531713,3028.6065242340583,3044.208251953125,1166999
2022-12-07,3028.876438862325,3051.7167929409807,3016.0174060142394,3039.93701171875,1167505
2022-12-08,3021.4129632545614,3039.9371900709016,3002.933741848368,3012.915283203125,1285619
2022-12-09,3034.092148416434,3034.092148416434,2946.192412509452,2960.939697265625,1797896
2022-12-12,2927.443289239768,2963.8621045413224,2909.99831491075,2955.2744140625,1527610
2022-12-13,2946.9570828866963,3000.2364707063502,2938.5044070649324,2996.324951171875,1378016
2022-12-14,3011.3415760111543,3036.699819013769,3004.237527032983,3026.223876953125,1213311
2022-12-15,3020.3340212997255,3025.6843963408824,2966.5150134691307,2972.04541015625,1415694
2022-12-16,2944.9789629555735,2960.265876656412,2900.1972542065696,2913.730712890625,2703680
2022-12-19,2901.815630657148,2918.4513880687246,2872.590651420595,2879.3798828125,2120965
2022-12-20,2876.5472548000416,2921.5987733776346,2844.84939183865,2917.0576171875,1529971
2022-12-21,2921.5987178350492,2952.217547936148,2913.505646594509,2939.1787109375,1432566
2022-12-22,2962.0640968575535,2962.0640968575535,2918.0918305939645,2931.220458984375,1384101
2022-12-23,2892.82319170629,2937.649899386993,2892.82319170629,2903.029541015625,1360281
2022-12-26,2903.029061099328,2942.2803601173773,2900.0615583932095,2925.10498046875,870157
2022-12-27,2939.76326032198,2943.899806965109,2905.862326446313,2931.040771484375,835883
2022-12-28,2922.318144448592,2936.9756395960258,2900.916423270616,2928.882568359375,910795
2022-12-29,2905.502231554976,2941.8310368741036,2902.714530652486,2939.358154296875,1037927
2022-12-30,2954.914950729539,2966.5599359733387,2919.080545409243,2928.5224609375,1163131
2023-01-02,2932.3893356780377,2937.649919541841,2909.1891553518903,2932.7939453125,709547
2023-01-03,2924.2963755843903,2985.4440242743467,2918.271577635895,2977.665771484375,1245178
2023-01-04,2973.484464584184,2992.0536999757765,2955.050245446045,2980.63330078125,1231668
2023-01-05,2994.6160814211885,3001.00070304536,2951.228228425236,2977.44091796875,1826057
2023-01-06,2967.45946960088,2968.8533202291715,2877.53645537055,2887.922607421875,2488376
2023-01-09,2903.614229568449,2991.7387865513256,2896.5551848926393,2985.399169921875,2885060
2023-01-10,2953.9711460301814,2965.661138388901,2904.6034968845765,2955.22998046875,3864655
2023-01-11,2958.5571821774433,3011.971364872046,2941.5165953316505,2993.267333984375,2720512
2023-01-12,2993.5369316546853,3012.4207633052556,2981.442331005253,2998.347900390625,2250391
2023-01-13,3006.036305057248,3038.498600471692,2971.9555710443747,3034.4970703125,1742837
2023-01-16,3050.544682885201,3083.6527952107563,3033.1169853306947,3066.22509765625,1843607
2023-01-17,3062.501002679159,3110.1399520710393,3054.223972942188,3107.012939453125,1688475
2023-01-18,3108.48469619976,3135.1090986179565,3101.357253479184,3117.681396484375,2421189
2023-01-19,3108.484059820133,3114.9217487014175,3091.010332856647,3102.138427734375,1585044
2023-01-20,3094.689177509416,3121.9572999157795,3086.0443703614665,3092.94189453125,1529349
2023-01-23,3115.8420210145823,3144.351791572862,3086.0448022426153,3140.5810546875,1067916
2023-01-24,3149.869647323622,3174.6547081099407,3142.7882334602164,3160.261962890625,1387863
2023-01-25,3150.146038351501,3159.066793415496,3131.476690416234,3154.238525390625,874110
2023-01-27,3150.789059081809,3169.1824569748724,3110.599529591221,3137.0400390625,1785879
2023-01-30,3145.271301734969,3180.632567224445,3113.5887161305623,3157.82470703125,1953798
2023-01-31,3171.941500962948,3171.941500962948,3081.8138503122173,3088.895263671875,2820375
2023-02-01,3092.8497664355737,3144.351279049428,3085.492407490737,3134.556884765625,2205161
2023-02-02,3151.7086531782097,3190.334787824689,3145.3630208692275,3182.425537109375,1813847
2023-02-03,3222.523688679238,3222.523688679238,3175.528461741142,3202.56689453125,1804469
2023-02-06,3194.1515611886443,3194.1515611886443,3160.7677220012893,3182.011962890625,1138714
2023-02-07,3190.243411329007,3212.4075497950057,3183.3458858141307,3193.600341796875,1455647
2023-02-08,3198.6579142429127,3255.5393623719233,3198.6579142429127,3237.330078125,1986946
2023-02-09,3232.6397728051547,3262.6211020458163,3223.71901947586,3256.413330078125,1655427
2023-02-10,3237.2379228015834,3257.792634083155,3226.339745096551,3253.378173828125,1187821
2023-02-13,3263.9088027055695,3263.9088027055695,3194.3816614754664,3202.65869140625,1087939
2023-02-14,3223.4430603616947,3241.6985980328905,3214.246361188052,3218.936767578125,1579818
2023-02-15,3206.889133323468,3242.756261571135,3182.1959052183624,3237.8359375,1429449
2023-02-16,3243.8597818666217,3287.8200500995868,3243.675892783564,3272.231689453125,1618931
2023-02-17,3242.894092415164,3254.6198842343974,3209.648113656855,3219.90234375,1061369
2023-02-20,3220.6836519874955,3239.077048058241,3195.8985956879183,3207.16455078125,1296082
2023-02-21,3213.326566631502,3227.029558057199,3168.0328249581758,3173.78076171875,1139541
2023-02-22,3140.626954722956,3170.102422501116,3122.279583519376,3128.303466796875,1218430
2023-02-23,3146.190914704899,3175.068461467988,3134.2352052950296,3139.5693359375,1441570
2023-02-24,3147.5705160729894,3158.100692470088,3110.599827670895,3127.291748046875,977592
2023-02-27,3117.681110007593,3117.681110007593,3049.6255341549195,3064.202392578125,1128022
2023-02-28,3061.1212597371414,3119.52029834111,3034.8186108063605,3046.728515625,4116217
2023-03-01,3056.063060853009,3116.761273918401,3048.7057016935673,3113.726318359375,1669307
2023-03-02,3091.010686559656,3099.1956592623837,3051.464878906557,3054.6376953125,1556538
2023-03-03,3084.57273829781,3088.251417771033,3063.5123881251166,3073.674560546875,1043190
2023-03-06,3091.838118627816,3131.429952365279,3089.1711657538017,3100.989013671875,1334132
2023-03-08,3093.769389644099,3123.1988249795963,3063.2824237877426,3118.048583984375,1844590
2023-03-09,3113.082552138474,3113.082552138474,3063.282517814595,3068.800537109375,1648500
2023-03-10,3046.774538114063,3069.16859157978,3025.7141857210204,3063.420654296875,1024404
2023-03-13,3065.2599875458113,3099.103887099542,3009.1601197869472,3018.310791015625,1901233
2023-03-14,3016.517695534815,3038.9575544339746,2951.5889016669603,2956.693115234375,2670334
2023-03-15,2988.927105372376,2998.4457784271503,2935.5862524149616,2941.931884765625,1780522
2023-03-16,2950.301089702708,2961.1532396142297,2917.1929727359693,2929.148681640625,1901060
2023-03-17,2897.419956693126,2962.6244613680587,2891.4421024736353,2923.906494140625,6739966
2023-03-20,2915.0317523258964,2915.0317523258964,2846.424509123387,2890.798583984375,2289468
2023-03-21,2890.798591207588,2903.168107097095,2848.631634298453,2856.5869140625,1815297
2023-03-22,2878.6127378279625,2890.9822527438723,2856.5866892222766,2879.302490234375,1123939
2023-03-23,2864.679702784,2893.603500974921,2851.896380891422,2873.646484375,1372218
2023-03-24,2895.9483685231785,2915.3534926231273,2856.494620847771,2869.829833984375,1329577
2023-03-27,2883.165359430464,2899.48950141767,2856.4949302682685,2871.485595703125,1524217
2023-03-28,2875.8075459741126,2896.5461454566857,2860.3110195941176,2865.59912109375,1303530
2023-03-29,2877.6470669445766,2896.9601345079627,2854.7473766452163,2886.751708984375,1740616
2023-03-31,2933.701181901108,2954.8996196587623,2898.799751373924,2948.369873046875,2382581
2023-04-03,2965.890060150996,2965.890060150996,2918.8029956817627,2942.9443359375,1521830
2023-04-05,2929.608509647277,3002.124572143045,2929.608509647277,2979.546630859375,2655065
2023-04-06,2965.935582713961,2995.686995347432,2956.7388832326774,2961.98095703125,1703464
2023-04-10,2961.3366658472287,3009.1594939913457,2956.738316987218,3001.250244140625,2203187
